track_id,artist_id,artist_name,release,title,duration,loudness,tempo,familiarity,hotness
TRALIEV128F92DE23C,ARS54I31187FB46721,Taylor Swift,Fearless,Should've Said No,245.78568,-4.954,167.97,0.8897492,0.87244725
TRANEQC12903D01CE6,ARNCOPS1187FB5A086,Dolores Keane,Night Owl,Dangerous Dance,249.93913,-16.454,180.532,0.51978064,0.34800002
TRAEASY128F148247C,ARL635X1187B990092,Charlotte Gainsbourg,5:55,Tel Que Tu Es,189.70078,-12.1,119.683,0.7440079,0.5200497
TRAWOPG128F92EF9A1,ARH8VT91187FB49CA2,The Exciters,Girls of the 60's,Tell Him,142.21016,-8.813,89.342,0.5466487,0.3829346
TRAYKGV12903CAA787,ARRPCKN1187FB5BA2F,Z.Z. Hill,Second Chance,It Ain't No Use,189.46567,-18.22,87.009,0.490304,0.33441526
TRADJYS128F9332E4A,ARMIQRB12298900AFB,Conjunto Mar Azul,En Vivo,Papel Quemado,309.96854,-5.129,93.961,0.0,0.0
TRAAMZR128F9315DCC,AR8EDG51187FB41A08,Gary Hobbs,Of My Times,The Look Of Love,289.64526,-9.435,188.502,0.52470005,0.38976553
TRAOCXV128F42823FA,ARA3O2C1187B989063,Hinge,Elemental Evil,Pork Chop Sandwich,247.48363,-5.154,86.061,0.5618215,0.34977636
TRAOKTB128F930612A,ARUBX2Y1187B99CD25,Tyrone Taylor,Reggae Max,I'm A Believer,229.35464,-4.268,91.995,0.4320748,0.2993928
TRAPFPH128F42269F6,ARZYPLF1187FB45B9B,Rooney,Calling The World,Jump In My Bed,199.2877,-2.3,123.026,0.7754945,0.5426019
TRAWAJX128F426570B,ARSRFOY1187B9917DA,Otis Taylor,White African,Hungry People,301.87057,-10.432,84.56,0.59079295,0.39488444
TRABTNT128F9315009,ARZ05QG1187FB3843E,Byther Smith,Hold That Train,So Unhappy,269.7922,-10.483,94.554,0.46519473,0.3622841
TRAHBGV128F92F0790,ARO7FES1187B9A59BE,M.I.K.E.,The Perfect Blend,Hollow Dream,440.52853,-10.744,135.053,0.61434555,0.40659148
TRBGQGL128F92D5186,ARJFDKM1269FB35F40,Monique Morelli,Chansons De France,Elsa,196.44035,-12.957,180.854,0.2780661,0.19880085
TRBBNPX12903CA5375,ARJPZSG1187FB3E985,John Holt,Ultimate Holt,Only Just Begun,209.2926,-8.839,171.597,0.62946326,0.42479125
TRAOGHG12903CA3B89,ARPDVPJ1187B9ADBE9,Usher,Moving Mountains,Moving Mountains,309.83792,-5.692,126.955,0.85644895,0.8512339
TRATSXR12903CE858B,ARPHDQC11EBCD7802B,Sara Melson,Dirty Mind,Anywhere Anytime,164.12689,-4.638,167.905,0.5765231,0.32363734
TRBDHMR128F92F24C3,ARCW5RB1187FB4383F,Jessie Lee Miller,Waiting,Hard To Admit,142.21016,-15.344,125.217,0.5285097,0.0
TRAYCRC128F932CB4E,ARRXPRY1187B9A8B34,Gran Coquivacoa,En Alta Vibracion,Jesus,286.4583,-7.746,144.03,0.42137605,0.3665278
TRAWPFY128F428A9CD,AR46CAD1187FB4D84B,Bad Religion,Process Of Belief,Epiphany,239.882,-3.469,112.918,0.85867745,0.61821914
TRAXIYH128F92EE3B3,AR5RA3W1187B9B4A22,Pepe Kalle,Larger Than Life,Roger Milla,369.5277,-9.008,140.269,0.33757603,0.0
TRBBQJZ128F92C5AF2,ARD842G1187B997376,Blue Rodeo,Lost Together,Fools Like You,280.65915,-6.033,126.1,0.63642365,0.4479355
TRBAQSH128F4262B12,AR91BST1187B98F9A8,Orquesta America,Danzon-Son,Boda de Oro,353.6975,-11.711,110.326,0.39442876,0.29955816
TRADWXP128F4257A20,ARWKVPA12509411EFF,Stelios Dionisiou,To Sinnefo,To Sinnefo,233.92609,-7.306,99.955,0.29456627,0.0
TRASPBJ128F14A9F56,AR4SOKG1187B98D2B0,Geier Sturzflug,Mahlzeit!,Schwarzarbeit,214.20363,-4.533,116.032,0.53549254,0.44311687
TRAIHHD128F9324581,ARSVRVA1187B99228A,The Nelons,Glad You're Here,Only A Look,237.03465,-12.16,107.779,0.38148186,0.35021383
TRBIFUV12903D07374,ARR2BHS1187B9B8FA7,Minnie Riperton,Love To Love,Lovin' You,224.67873,-13.895,122.832,0.65286046,0.38355747
TRAMINS12903CCA8BB,ARELA4P1187B991507,Charles Williams,Close Up,From the East,89.12934,-14.676,102.739,0.38980296,0.28773147
TRAMMQW128F42621E1,ARN2ZKL1187FB3972B,The Distillers,The Distillers,Oh Serena,152.68526,-4.048,162.727,0.6810907,0.48853612
TRACEGL12903CEE923,ARB06Z71187B99049A,Seamus Egan,When Juniper Sleeps,Lullaby,205.21751,-18.263,60.11,0.47718,0.32795474
TRAURRO128F1489B2C,ARGFFA01187B9A2D11,Pennywise,The Fuse,6TH Avenue Nightmare,159.89507,-5.111,200.877,0.8169982,0.5122292
TRARPYM128F425A88B,AR4CL6I11C8A4158B4,Imiskoubria,Ginekologies,O Dikos Sou DJ,208.50893,-7.032,97.039,0.37128168,0.30271628
TRBBVBM128F92D07F1,ARQ2PMX1187FB38D62,Hins Cheung,Urban Emotions,Xue Hua Chao,238.21016,-6.339,149.765,0.42507222,0.36345214
TRBCUMB128F14AD232,AR71A931187B99CDD9,Harry Gregson-Williams,Shrek 2,The Ball,69.642,-8.967,93.104,0.6228749,0.4612458
TRBBTUD128F42A10A3,AR1OBRC1187FB59AD4,Behemoth,Zos Kia Cultus,Here And Beyond,206.44527,-4.46,114.929,0.84219337,0.55042285
TRAIFMZ128F92F335C,AR9E43L1187FB566FA,Steve Chou,Happy Etude,Yang Guang He Xu,270.10568,-9.592,131.889,0.42288756,0.29624882
TRAIAUB12903CDFB3D,ARAZCWP129462A97F1,Bob Marley,Lively Up Yourself,Small Axe,224.96608,-9.715,101.121,0.77883583,0.5701065
TRAPDZK128F92F6527,ARQF6NE1187FB55EF7,Karan Casey,Ceol Tacsi,Sliabh Geal gCua,189.88364,-20.067,102.745,0.52823395,0.3494192
TRANXOR128F930CE22,ARMFGS71187B98ED03,Liquid Soul,Here's The Deal,Dysfunction,285.2828,-9.154,183.836,0.62900823,0.3619179
TRAEAST128F42931B1,ARSL3N21187B98DFC5,Klaus Badelt,Rescue Dawn,After The Fire,116.1922,-27.369,56.306,0.68800336,0.46934038
TRAMHCR128F1481B00,ARTP2PK1187B98FECA,Quinteto Violado,Para Sempre,A Burrinha,136.77669,-12.863,134.654,0.44281855,0.32052013
TRBHHRC128F427F353,ARS2KW51187B9B556E,X (Australia),Aspirations,It Must Be Me,90.8273,-11.378,63.641,0.70409393,0.41074356
TRAQDSN128F42934A2,ARF1PSM1187B9B802A,Sugarbomb,Bully,Posterchild for Tragedy,260.93668,-6.121,122.761,0.48431116,0.3518419
TRATGQQ128F9314185,ARNBFWO1187FB4D1DD,William Coulter,The Road Home,Shrivasta,238.57587,-13.7,148.524,0.5078621,0.33884645
TRATWLW128F4283E6E,ARLIUIR11F4C8434D8,Kostis Maraveyas,Radiopirate,Love Alone,247.7971,-10.156,90.0,0.21977559,0.2175209
TRAYQEY128F93145DC,AREV0ZO1187B997221,Doyle Bramhall,Is It News,Chateau Strut,235.59792,-8.693,147.066,0.6285602,0.29296818
TRAGLMS128F425FE0A,ARB45GQ1187B98D2B4,DeGarmo & Key,Collecton,Destined To Win,203.62404,-6.917,120.548,0.4211327,0.31883425
TRASKLF128F42946DE,AR6MIU31187B994603,Stefon Harris,Black Action Figure,Alovi,326.60852,-14.43,131.936,0.47046685,0.37839854
TRAVZQD12903CAD658,ARFTMGO1187B9A777A,Percy Faith,The Sound Of Music,Do Re Mi,151.0918,-12.898,127.853,0.5667965,0.38811278
TRAPJJA12903CB022B,ARTWPGO1187FB52DC3,Elephant Man,Unstoppable Riddim,informa,232.95955,-6.449,122.189,0.7478154,0.4591892
TRAEOMT128F92FE852,AR5GMAV1187FB3A8F5,Chris Clark,Empty The Bones Of You,Tyre,71.99302,-28.475,97.845,0.59728146,0.39846995
TRAZKTZ128F425C690,ARTK5LU1187B9A654C,Michael Gettel,The Key,Turning Of A Key,272.2216,-16.229,95.046,0.51066023,0.33377084
TRAJAYH128F427ADE6,ARLI9NJ1187B9911FB,Vodka Collins,Boy's Life,See You Comin',220.52525,-5.654,143.095,0.41178906,0.40640965
TRAQUJP128F146082C,AROATPL1187FB48E12,UFO,The Essential UFO,Out In The Street,313.7824,-10.534,86.595,0.68113023,0.4533991
TRACUNV128F422663D,ARDNUIN1187B98CB45,Cândido,Destinos,Sentimentos Desiguais,232.88118,-5.573,167.951,0.5440663,0.35193217
TRBBWKF128F934E709,AR0GB821187B99FE96,Dean Evenson,Ascension To Tibet,Gateway,203.93752,-19.454,98.442,0.5102598,0.36305025
TRAVXZP128F425C677,ARTK5LU1187B9A654C,Michael Gettel,Places In Time,River Run,452.2575,-16.685,168.035,0.51066023,0.33377084
TRAPHTR128F92F8634,ARZCNRW11F50C4A630,Groundhogs,U.S. Tour '72,Split Part One,601.3122,-11.942,153.656,0.51844233,0.42203385
TRARVSP128F4250FD6,ARNARI81187FB3C9A7,Flora Purim,Encounter,Above The Rainbow,208.03873,-16.444,173.649,0.47975504,0.34054407
TRADISA128F145EB48,ARXJJSN1187B98CB37,Bebe Winans,Live Up  & Close,Love Thing,278.22974,-10.486,161.405,0.6001954,0.48818138
TRBCJQH128F93143A6,AROZFLY11F50C4F54F,Rainforest Trio,Beyond Brasil,Obsession,291.39545,-16.246,107.965,0.0225565,0.0
TRAQQLM128F147CBFE,ARTJJZZ1187B9BA5E7,Rishi Rich,The Project,Jaan - Interlude,45.45261,-10.817,95.985,0.4926695,0.33137316
TRASQLJ128F4288DD0,AR9788H1187B9A05D1,Outerspace,Blood And Ashes,Fire and Ice,242.78159,-4.974,96.716,0.61193395,0.37235087
TRBIEUG128F9318813,AROENEQ11F4C8451B1,The Lord Henry,Zoo Palace,Is This Legal,239.59465,-5.168,142.991,0.4497436,0.0
TRAMVMU128F4241923,ARGBR4I1187B99D073,Mudhoney,S/T,When Tomorrow Hits (Album),159.58159,-15.959,83.122,0.6726806,0.4763891
TRAQUTI128F92FF7A6,ARL3VGT1187FB40E8E,Los Fabulosos,Los 3 Paraguayos,Galopera,170.26567,-14.553,83.741,0.7740371,0.52172667
TRBHNUD128EF35D3D2,AROLZEM1187B9A805E,Ashes to Ashes,Big Moving Parts,Bury Me,235.2322,-8.892,164.972,0.56615734,0.35884503
TRALPAI12903CBF247,AR18B3W1187B9A5AAA,Louisa Mark,Breakout,Keep It Like It Is,156.52525,-14.29,128.304,0.33064705,0.2732692
TRBGKMB128F146E125,ARSS4Y41187B9B0AC6,Bobaflex,Apologize For Nothing,Medicine,151.43138,-4.515,104.08,0.58878195,0.41540894
TRAOSDM128F93085C0,ARYGXKQ11E2835CE3B,Styles P,The Ghost In the Machine,Intro,85.02812,-11.895,93.412,0.7437925,0.47267073
TRACMKA12903CB078D,ARMW8O71187B98CD90,Angélla Christie,Eternity,Walk With Me,348.36853,-8.665,111.465,0.28216758,0.2930107
TRBAPVL128F428CD92,ARX9YIP1187B98A656,RUN-DMC,King Of Rock,Jam-Master Jammin',259.97015,-14.283,99.948,0.68698895,0.60663015
TRAJPIK128F1460C83,AREMPZY1187B9B8FF3,David Banner,Mississippi-The Album,Bush,183.9016,-3.737,99.487,0.8063641,0.51245564
TRAGDYS12903CF569B,ARY1K701187B9A43A9,Joe McBride,Texas Hold'em,One Eyed Jack,314.06976,-10.203,91.979,0.49244073,0.33894697
TRAXTPZ12903CBCCB8,ARM9QAE1187B9AF687,Shaman,Foretaste,The Muddy Morning Hymn,456.82892,-12.062,131.995,0.6177876,0.41664413
TRAQUCX12903CD43F9,AR0SG9V1187FB48F36,Esion Jim,Backroom Beats 2,Never-ending,439.64035,-7.531,96.002,0.36007807,0.25850517
TRAVKGE128F92E5944,ARBQPXY1187B98D67B,Kris Kristofferson,To The Bone,Snakebit,212.37506,-8.403,136.908,0.73239386,0.49622434
TRAKYNP128F427FB32,ARCEAJY1187FB4DF61,Fuel,Monuments To Excess,The Name Is...,159.42485,-7.128,190.631,0.770494,0.519953
TRAMZPZ128F4274ECC,ARY7DVZ1187FB58433,The Monroes,Sunday People,Arabian Night,219.61098,-4.07,132.369,0.51625824,0.3875617
TRAVCTG12903CFF7F9,ARQVZ7F1187FB57CC9,Twenty 4 Seven,Best of,Take Your Chance,215.01341,-12.066,141.964,0.5408626,0.482491
TRBHSRB128F429F827,AR19QNR1187B9A13C5,Cassidy featuring R. Kelly,Hotel,Hotel,247.24854,-9.181,182.456,0.7756004,0.43492264
TRATAZV128F425A410,AR7G5I41187FB4CE6C,Adam Ant,Friend Or Foe,Goody Two Shoes,202.97098,-3.402,95.7,0.63038236,0.45423114
TRAGGQQ128F931D8E1,ARVFGPJ1187B9A2477,Michelle & Vickie,Aitai,Party For Pink,190.5628,-4.116,113.373,0.36840433,0.26181608
TRAYDZH128C71967BC,ARH9HS41187FB5BC6F,New Found Glory,New Found Glory,Sucker,172.22485,-5.072,125.307,0.8918538,0.5482282
TRACULD128F935A67B,AR1OBRC1187FB59AD4,Behemoth,Demigod,Before The Æons Came,178.33751,-4.059,85.112,0.84219337,0.55042285
TRBBGMS128F424C656,AR9LT7R1187FB4543A,Darden Smith,Extra Extra,Frankie & Sue,207.41179,-10.052,153.974,0.4858556,0.3629606
TRAYNGT128F4262F7C,ARDBWEC1250940F214,Anna Meliti,Anna Meliti,Lefkes Selides,208.50893,-9.405,89.021,0.03282413,0.0
TRBBXML128F4256DFF,ARVJ6541187B9A4C3E,Månegarm,Vargstenen,Ur Själslig Död,264.6722,-3.779,147.91,0.61426175,0.41741303
TRBBFFE128F9347D66,ARGYPFI1187FB3D997,La 5A Estacion,Primera Toma,Contigo Si,131.3171,-8.278,100.266,0.46477944,0.33385152
TRBDXOD128F422C47B,ARO81XD1187FB38096,Egberto Gismonti,Sanfona,Carta De Amor,1.2273,-29.106,0.0,0.55875856,0.39762053
TRAAJBU12903CE2831,ARWXHRS1241B9C7A1E,Thomas Battenstein,Wintertime,Sympathy,205.58322,-16.056,97.976,0.42562723,0.0
TRBHRLX128F93466B9,ARW63KF1187B98AC48,Julien Clerc,Niagara,Rolo Le Baroudeur,207.2028,-12.682,193.426,0.58547956,0.36438492
TRAXMHR128F421A89B,ARBZAIL1187FB5B1C8,Bob Margolin,Hold Me To It,Ice Or Fire,227.00363,-8.218,102.516,0.55598503,0.3268488
TRAJTOI128F9335EEC,ARVUN5F1187FB4CCC7,Beenie Man,Concept Of Life,Imagination,230.24281,-6.171,159.248,0.7292123,0.4813393
TRAAAEF128F4273421,AR7G5I41187FB4CE6C,Adam Ant,Friend Or Foe,Something Girls,233.40363,-9.013,119.293,0.63038236,0.45423114
TRAKRHU128F92E7AA6,ARLHEM01187B9AFF5B,Conjunto Clasico,"Clasico ""88",Mi Suegra,244.74077,-10.05,91.871,0.49202004,0.32395694
TRAWJZY128EF3664C1,AR1NRA91187FB404C3,Jazzy B,Sikhi Khandiyon Tikhi,Das Guru,342.96118,-5.759,163.855,0.61224484,0.31685326
TRAPVXS128F9331A42,ARTWNNQ1187B9A15BC,Glen Ricks,Fall In Love,Out Of My Mind,242.2069,-13.629,168.203,0.3298032,0.25656217
TRAGQDM128F92E8E51,ARRVPI51187B9A1F1B,Roommate,We Were Enchanted,Isn't Radio,367.01996,-7.494,85.005,0.5193424,0.33064774
TRAADMH128F9343E59,AR7TTS41187B9B42D3,R.L. Burnside,A Bothered Mind,Glory Be,277.78568,-6.944,89.984,0.7011809,0.46662888
TRAJRMO128F421FA6F,AROPZYT11F4C83EFFA,J.C. Lodge,Love For All Seasons,Dub It,286.6673,-13.06,152.516,0.44906062,0.1767669
TRACKNZ12903CCE63A,ARTTFAQ1187B98E4FA,Kiprich,Chiney Flava Riddim,Dem a Talk,208.3522,-9.693,183.827,0.5588783,0.38893977
TRAFPAY128F146B23B,ARVZWQ31187B9B8946,Liars,Drums Not Dead,A Visit From Drum,259.05588,-8.977,126.46,0.78635913,0.42041263
TRAYYIN12903CAD8C6,ARCF06I1187B995398,K-OS,Joyful Rebellion,Man I Used To Be,304.16934,-8.613,104.128,0.71266216,0.43069705
TRBDHCG128F4267BB6,ARISRD71187FB57AE8,Denise Ho,The Best Of HOCC,Mi Ni Yu Wo,239.41179,-2.572,147.97,0.472791,0.37363914
TRBFMKO128F426EB91,ARP7AOI1187FB518B4,Mum,The Szabotnik 15 Mission,Mr. Crump,242.18077,-7.665,83.341,0.71394587,0.46699128
TRANRKN128F93127BB,ARGYHUI1187B9AC2A5,Hanoi Rocks,Street Poetry,Walkin' Away,236.35545,-5.628,102.99,0.68769443,0.44164342
TRAWVLS128F148D430,ARSQDUN1187B98D7D7,EPMD,Business As Usual,Give The People,310.5432,-11.437,98.037,0.6982916,0.45385027
TRAOPNO128F92CE9BC,ARBYFR71187B99A2A4,Sam Baker,Sugar Man,Just A Glance Away,167.10484,-17.756,95.882,0.6883325,0.34151298
TRBGWQG128F92FB42D,ARI648V1187B9B5379,Michael Stanley Band,MSB,Take The Time,335.09833,-8.928,182.721,0.44276965,0.2949866
TRADACR12903CD10C1,ARSEC9Q1187B98912D,Colin James,Traveler,Sending A Message,233.7171,-7.382,149.317,0.52396244,0.44086754
TRBDTWR128F149E9B7,ARWI6LR1187FB46E9F,Richard Galliano,Luz Negra,Les Forains,190.74567,-12.7,98.987,0.5714228,0.42335612
TRASMWP128F92CE9CE,ARBYFR71187B99A2A4,Sam Baker,Sugar Man,I Can't Break Away,141.84444,-15.6,145.525,0.6883325,0.34151298
TRAQJOE128F92F1D58,ARAI3SX1187B9A3A9A,Brainchoke,Introspective,Crystal Clear,87.14404,-3.254,137.07,0.40475607,0.3075048
TRBAVMF12903CEA4FB,ARD8JVH1187FB4DA04,Bad Company,Hard Rock Live,Rock Steady,249.83466,-7.844,97.701,0.6968169,0.4821
TRAMXOD128F9306E6D,ARXICPY122CC3B292D,Tanika Turner,Tanika Turner,Compatible,232.72444,-8.073,95.039,0.20072961,0.0
TRAINGP12903C956AD,ARD3ICK1187B9A56C9,Jimmy Riley,Love Canticle,Conversation,225.802,-7.284,165.67,0.47772473,0.2997052
TRAVGXU128F92F3854,ARHIGWY11F4C8425D5,Mr.De',Electrofunk Greatest Hits,Throw,203.25832,-9.528,160.336,0.41757283,0.30619746
TRAWQYC128F931A8BE,ARZFRQM1187B9A9772,Vanessa Daou,Joe Sent Me,Black & White,252.86485,-11.166,113.968,0.57082534,0.40358824
TRAIDWL128F147ADAE,AR3OYPP1187B9952E3,Humanzi,Diet Pills & Magazines,Anxiety,110.78485,-3.853,186.141,0.5639221,0.2923195
TRBASEQ128F93155D2,ARH4H1W1187FB53A2E,Premiums,Dragon Boys,All I Really Want,173.58322,-3.593,120.177,0.3444382,0.307324
TRABPKX128F14938FE,ARXY0SI1187B9B3064,Kasia Stankiewicz,Mimikra,Zolte Slonie,304.06485,-7.114,134.051,0.5131082,0.39937267
TRAMKQJ128F1499D81,AR3THYK1187B999F1F,João Gilberto,Live In Tokyo,Meditacao,333.8967,-32.331,76.953,0.6451923,0.47122434
TRBAASG128F92FBB7C,AROLMXS1241B9C6915,An Cafe,Magnya Carta,Pipopapo Telpathy,210.75546,-4.188,150.03,0.45537186,0.3138666
TRARMUI128F147162F,ARJG2ID1187B9A767E,The Jam,The Jam Story,The Modern World,150.59546,-8.812,159.849,0.77814275,0.5477463
TRALRKB128F42B74D2,ARUZS6L1187FB50A56,Dave Weckl,Hard-Wired,Just An Illusion,311.01343,-11.638,93.502,0.64245296,0.466154
TRBHZAA128F4271AE9,ARMSL551187FB3F4B0,K's Choice,Cocoon Crash,20.000 Seconds,144.14322,-15.284,103.801,0.6407573,0.45121923
TRAVMWQ128F934B098,ARUYVDC12086C11D5C,Fever Ray,Live In Lulea,When I Grow Up,335.5424,-9.277,184.004,0.7137829,0.529167
TRAIBYS12903CAE55D,ARVKAWO11F50C47C9A,Pentangle,Sweet Child,Hole In The Coal,159.68608,-17.15,121.884,0.64652765,0.33364913
TRBCZXU128F424C431,ARE13NK1187FB4CF92,Alternative TV,In Control,Its Raining,229.92934,-10.905,118.657,0.53911155,0.3491396
TRANCOS128F4267DFB,ARR6MOS1187B994C51,Mando Diao,Hurricane Bar,All My Senses,251.03629,-5.403,119.346,0.8077799,0.4868254
TRBBNIV12903CD4755,ARMZ4PD1187B9ACBCD,20/20,Interstate,I Never Did No Hitler,221.72688,-8.168,119.446,0.500396,0.3148822
TRAOBBJ128F429D31D,AR5DXUU1187B9B0E42,Falco,Junge Roemer,Brillantin' Brutal',228.12689,-13.844,123.028,0.6744647,0.4857816
TRBAIWG12903CCF884,ARGBGC71187FB3DD0B,DJ Nasty,Tha Remixes Vol. 17,Apologize,231.13098,-3.173,86.664,0.5823659,0.30285543
TRAFOKY128F4276D91,AROIIF91187FB4F2D5,Dead Prez,Let's Get Free,Assassination,120.86812,-6.72,170.081,0.6764925,0.4695139
TRAIPBF12903D074F5,ARRQWQW1187FB49844,King Tee,Tha Triflin' Album,On Tha Rox,109.13914,-6.211,183.437,0.4957386,0.372392
TRAADIV12903CB15C1,ARLGWFM1187FB4AC9F,Scarlet's Remains,The Palest Grey,Spin,198.73914,-7.469,115.061,0.52786505,0.39312193
TRAJNTJ12903CDB09A,AR7TTS41187B9B42D3,R.L. Burnside,Mr. Wizard,Over The Hill,257.3579,-9.584,95.56,0.7011809,0.46662888
TRAKHYP128E0792F07,AR6I54S1187FB48C6B,Patty Griffin,Living With Ghosts,Moses,208.32608,-7.852,95.738,0.7161017,0.5145234
TRAFAJA128F9333A92,ARY8UIR1187B999BFB,Azukx,Lift,Lift (Joi Blarneyformasian),295.94077,-8.637,120.954,0.32591307,0.0
TRBFNYS128EF3412E8,AR2EO6H1187B9A3B92,Brian Tyler,Partition,Festival Of Holi,128.54813,-13.85,122.653,0.6752955,0.44269672
TRAIYFL128F427D658,ARKO7AO1187FB5664B,Tin Hat Trio,Helium,Width Of The World,407.06567,-12.957,144.012,0.5478017,0.3694705
TRACDDN128F92FFADC,ART9VCW1187B9B6FE6,Lili Ivanova,Tango,Pak shte te obicham,253.70078,-6.097,124.025,0.35291374,0.27519786
TRBCYIK12903CB93E7,ARCOAFH1269FCCF4AB,The Fool'S Nose,Old News,The Last Song,202.00444,-19.777,85.762,0.19746085,0.0
TRAVNHK12903CC5B48,ARGXIE31187FB55B48,Tech N9ne,Killer,Elbow Macaroni (Skit),90.14812,-23.923,191.383,0.7602701,0.49607134
TRBGZKO128F92DB016,ARI7DOB1187FB37AA4,Bloc Party,Intimacy - Remixed,Zephyrus,247.97995,-9.237,160.26,0.8277768,0.5377996
TRAJDRG128F4217923,ARNEL2O1187FB4421A,Bukka White,Sky Songs,Single Man Blues,342.7522,-14.419,87.557,0.5724709,0.43005517
TRAWXYD128F4255FBD,ARS6KFB1187FB59B12,K.I.Z.,Hahnenkampf Live,Walpurgisnacht,331.31058,-5.637,120.234,0.7398345,0.49678302
TRAWPNL128F425C2DF,ARY80281187FB3E380,Sandi Thom,Bleeding Love,Bleeding Love,261.72037,-9.621,96.171,0.6553591,0.4050313
TRADEAI12903C9B81C,ARV8LAR1187FB3DE2A,Dokken,Lightning Strikes Again,Disease,210.88608,-5.152,89.019,0.7698964,0.4582932
TRAJUXT128F932B03C,ARCNOK81187B98CA3F,Buju Banton,Voice Of Jamaica,Searching,256.78323,-13.139,85.988,0.71037483,0.50588316
TRABFYT128F9339BA6,ARQZTGO11E8F5C0768,The Stolen Minks,High Kicks,I Hate You,56.42404,-2.704,123.695,0.501125,0.29826915
TRBAOTY128F9327A9C,AR7C6G11187B9B4C1E,Jennifer Lopez,This Is Me...Then,Still,220.55138,-5.046,95.648,0.8771194,0.56091267
TRANYZJ128F423B989,ARHINI31187B995C1D,Singing Melody,Expression,I Never Know,231.67955,-7.837,146.545,0.49841413,0.3260089
TRAUCIQ12903D00769,ARWSMC91187B9AD369,Helen Love,Calm Down Dad,Calm Down Dad,143.15057,-4.737,205.016,0.5818844,0.34700692
TRASSJE128F427927A,ARNBIUE1187FB3E846,Benga,Diary Of An Afro Warrior,Zero M2,233.16853,-11.357,139.994,0.70382386,0.46473607
TRAUVLK12903CA55FD,ARD3ICK1187B9A56C9,Jimmy Riley,Pleasure Island 2001,Amaze,215.24854,-5.651,159.96,0.47772473,0.2997052
TRATAQT128F9300166,ARBY23A1187B9A82E4,Naseebo Lal,Ek Pardesi,Ek Pardesi Di ,518.8175,-12.197,168.039,0.36347553,0.0
TRAIVLC12903CF3A0C,ARHD3RX1187FB3A7DA,Steel Pulse,Rage and Fury,Ku Klux Klan,231.49669,-6.092,153.052,0.69845253,0.5029746
TRAGZFK128F92F43F1,AR1VCLT1187FB4C8AC,Tum Tum,The Return Of O-Tumma,So Fresh,209.18813,-17.014,66.565,0.59249496,0.35062894
TRALDYU128F422C336,ARSPQ0H1187B999944,Eric Burdon,Wild & Wicked,Ghetto Child,318.37994,-11.164,86.833,0.60106903,0.359186
TRADQPB128F931A603,ARB0OOC1187B98B2C4,Lily Holbrook,Wicked Ways,Smoke Screen,242.83383,-9.823,118.268,0.5804613,0.39214194
TRBGXJO12903CE888B,ARC3WPR1187B9A183E,Non Stop DJs,Furious EP,Hydraulic Pimp,222.24934,-7.379,123.975,0.4152809,0.28426093
TRASIWA12903CFFC4D,ART5IUL1187B9B0143,Lady Saw,Showtime Juggling,Get A Straw,207.12444,-10.006,86.535,0.68062025,0.44032606
TRARPWX128F92CD69C,ARC87OG1187B99F540,Julie Roberts,Julie Roberts,The Chance,287.50323,-12.517,139.99,0.71149725,0.421596
TRARSAM128F4256E04,ARVJ6541187B9A4C3E,Månegarm,Vargstenen,Vargbrodern Talar,92.76036,-6.769,163.086,0.61426175,0.41741303
TRAUOUZ128E078F8BB,AR0D6EL1187B9AF46B,Eazy-E,Eazy Duz It,I'mma Break It Down,208.32608,-8.078,115.692,0.6960303,0.52945346
TRAXPHE128F92F4100,ARSMRIN1187B9AB35A,Paul Rogers,LIVE IN GLASGOW,The Hunter,265.01178,-7.416,134.551,0.5252476,0.36455667
TRATPZY128F930CFD0,AR2XBPG1187B98FCBE,Planxty,Planxty,Follow Me Up To Carlow,139.72853,-14.322,71.337,0.54818904,0.38259163
TRASVIN128EF35C023,ARRSIQ11187B98F216,Kevin Max,Holy Night,I Saw Three Ships,113.00526,-11.333,114.209,0.5994648,0.3927473
TRBGFAX128F4275F56,AR6IJJ41187B98C872,Bobby Pulido,El Cazador,La Bruja Chafa,182.80444,-9.039,179.318,0.57584476,0.42685184
TRBBKMZ128F93539F4,AR82DJK1187B991107,The Pharcyde,Humboldt Beginnings,Storm,217.88689,-4.163,97.594,0.7560639,0.49146888
TRBCWIN128F425ED85,AR0LVFQ1187B9A84E0,Jason Miles,Miles To Miles,Street Vibe,294.76526,-6.538,84.623,0.45805517,0.3717609
TRAONEQ128F42A8AB7,ARIMW0M1187B99EC59,TEN MADISON,Grounded,Leaving Melbourne,283.7677,-7.827,133.326,0.44801384,0.34829518
TRAHSMY12903CE37E5,ARIQD5J1187B98D8DC,Kerson,Club Work Session Vol.03,Melody,396.5122,-10.249,125.037,0.5129615,0.3645979
TRATCLI128F422BCF8,ARC4HSQ1187FB55940,RyanDan,Ryan Dan,Wind Beneath My Wings,255.76443,-9.81,142.196,0.6361092,0.37157363
TRAPEPI128F4226DDD,ARW3V6T1187B9ACAC4,Miossec,Boire,Regarde Un Peu La France,162.32443,-12.892,166.081,0.55131114,0.35766345
TRAYKTU128F934C82A,ARGQANQ11F50C4769E,Y&T,Yesterday & Today Live,Mean Streak,285.1522,-9.462,165.712,0.59779483,0.4188958
